night,observationStartMJD,azimuth,altitude,rotTelPos,rotSkyPos,filter,band,scheduler_note,survey
1214,62421.187279717364,37.947297795709105,59.07948049744658,24.251803461880147,97.86036879049078,u_24,u,"DD:XMM_LSS, 20291010, 0, 13203",DDF
1215,62421.98962843919,44.03472532118983,70.2696193718977,3.3492365541787557,125.26979991448137,r_57,r,greedy r,WFD (greedy)
1216,62422.99057829952,261.5518290869722,33.18759911097972,-22.159365223699915,44.720154443380686,i_39,i,"twilight_near_sun, 0",twilight
1217,62424.102613031035,210.48017121711183,64.7927023000935,7.639132583838557,306.1690939578988,y_10,y,"pair_33, yy, bs 52, a",WFD (pairs)
1218,62424.99164830198,261.1425211756681,39.66170278448365,21.279506569504807,358.4375138324485,g_6,g,"ToO, GW_case_D_E, g, 587, i1, 56618",ToO
1219,62425.992252613854,253.18863581285228,40.04722539543279,-52.033459169671026,67.43559365208235,g_6,g,"ToO, GW_case_D_E, g, 587, i2, 56745",ToO
1222,62429.10358627227,64.58279112417814,43.809866622268096,-54.94511202642548,196.36802254923012,y_10,y,"DD:XMM_LSS, 20291017, 0, 13404",DDF
1224,62430.99511401805,247.42320218942007,32.17588076276935,-39.34333134291668,56.92167525829453,i_39,i,"twilight_near_sun, 0",twilight
1226,62432.99582082033,309.1979938023215,69.42000397166373,-2.6239845645372784,48.559908670763946,r_57,r,greedy r,WFD (greedy)
1227,62433.996627939385,281.7535039174634,72.1396620021129,-2.245569464896918,23.24570352349725,r_57,r,greedy r,WFD (greedy)
1229,62435.997568497754,43.824410190772,69.82579606440491,-52.257923260729825,180.57583650236774,r_57,r,greedy r,WFD (greedy)
1230,62437.10224044891,68.28529737118966,48.688539517319434,-34.245916785247495,178.6283566338885,g_6,g,"ToO, GW_case_D_E, g, 592, i3, 60089",ToO
1231,62437.999052519095,286.40141456330366,71.18138843789885,10.986319637732514,14.55443847711384,r_57,r,greedy r,WFD (greedy)
1232,62438.999878044786,260.5993393968166,30.27414222318282,-36.432244206877975,59.735711042517615,z_20,z,"twilight_near_sun, 0",twilight
1233,62439.99993997556,336.9656374201922,72.65302528946214,23.114388343361956,46.59611825030843,r_57,r,greedy r,WFD (greedy)
1234,62441.00091834338,292.79508618685685,74.64455794640666,-33.32090209392857,63.25434996471295,r_57,r,greedy r,WFD (greedy)
1235,62442.00142235652,49.692534690466665,52.19442908282302,-47.87085461119777,179.15841489756815,r_57,r,greedy r,WFD (greedy)
1236,62443.00214471016,302.46589046135335,51.39321219366378,-34.65064652931635,77.67020190974671,r_57,r,"ToO, BBH, r, 598, i0, 3563",ToO
1237,62444.106040430874,183.47319262099714,76.45546015840148,-49.383990618204756,323.50514947387273,r_57,r,"DD:ELAISS1, 20291103, 3, 23540",DDF
1238,62445.00352663418,295.2581970734227,50.09001884917695,-38.42384985838538,76.36805889924361,r_57,r,"ToO, BBH, r, 598, i1, 3578",ToO
1239,62446.00439066878,270.1044632540992,59.482572562393955,-43.53876472905024,60.27530881249991,r_57,r,greedy r,WFD (greedy)
1240,62447.005207190436,251.56665839314698,33.27247520143787,43.31877268745652,335.19689590940044,i_39,i,"twilight_near_sun, 0",twilight
1241,62448.00567117482,279.76230869638647,54.57642652254185,-21.20253299111574,47.14242791614567,r_57,r,greedy r,WFD (greedy)
1243,62450.00669568022,325.6144510372908,72.87111133468386,-51.932384948793036,111.56013737042278,r_57,r,greedy r,WFD (greedy)
1244,62451.10522227121,115.5791846742311,46.39534400062732,-17.4280405856353,191.5564957735911,i_39,i,"blob_long, iz, a",WFD (blob)
1245,62452.00798945509,25.218993541405133,64.02370029668675,-27.477579079113006,139.23240576884174,r_57,r,greedy r,WFD (greedy)
1246,62453.00869427002,21.14559853980314,59.94020458208021,13.943149123946528,94.23958844039166,r_57,r,greedy r,WFD (greedy)
1248,62455.010820184805,238.91368748136554,32.842579852667924,46.65114454297121,327.3473945555582,r_57,r,"twilight_near_sun, 0",twilight
1252,62459.297493713384,121.67856833078146,31.905528754408653,-46.20421075344051,211.80580465129714,r_57,r,"ToO, neutrino, r, 602, i7, 366",ToO
1253,62460.0139662915,283.6886313642413,69.70587377987802,15.001995856412448,8.672170314556858,r_57,r,greedy r,WFD (greedy)
1254,62461.01433413977,326.8600522093931,72.99625581426172,-43.939593619445446,104.61205010109889,r_57,r,greedy r,WFD (greedy)
1255,62462.01494222997,343.7691712387399,72.99816672779477,43.81490176251082,31.81418582325899,r_57,r,greedy r,WFD (greedy)
1256,62463.01610306146,84.79356514336381,35.32288390382713,30.338374156880814,121.58016984706364,r_57,r,"ToO, GW_case_B_C, r, 608, i0, 80446",ToO
1257,62464.01686283439,94.18085110874964,33.841361082683854,38.15491805092462,117.70495302684533,r_57,r,"ToO, GW_case_B_C, r, 608, i1, 80727",ToO
1258,62465.01750856272,89.32773640861438,30.482971071824345,2.9365338971689576,149.95548613226654,r_57,r,"ToO, GW_case_B_C, r, 608, i4, 81415",ToO
1259,62466.018180025065,88.30484746557168,35.04288457709411,59.406184414541634,94.12632925395316,r_57,r,"ToO, GW_case_B_C, r, 608, i5, 81677",ToO
1260,62467.01915558372,232.8358728985217,32.20100830933655,-54.654080379565116,67.03642541314859,r_57,r,"twilight_near_sun, 0",twilight
1261,62468.01896923293,353.05053628903227,73.00834158314515,-10.331233190637036,94.16173962741298,r_57,r,greedy r,WFD (greedy)
1263,62470.02038362748,358.95051413406645,69.84054274852187,54.98770918017259,34.07664163362511,r_57,r,greedy r,WFD (greedy)
1264,62471.02184142605,226.62404285237167,28.973046274706405,9.255025393141691,4.728850270031732,r_57,r,"twilight_near_sun, 0",twilight
1265,62472.021714199625,327.3500390252062,68.03382323680668,37.819258203214375,23.821142704435797,r_57,r,greedy r,WFD (greedy)
1266,62473.02225955906,340.9252219778244,74.04933052177795,-37.98698569497623,110.97648494699607,r_57,r,greedy r,WFD (greedy)
1267,62474.02294202629,5.199694329686308,68.94605844345827,58.45718440476114,36.056811129532775,r_57,r,greedy r,WFD (greedy)
1268,62475.02437092302,224.18433413706228,31.118892864275043,-0.13271868901200953,10.851365629587889,z_20,z,"twilight_near_sun, 0",twilight
1269,62476.02413556468,24.138456060833594,58.242451030214745,-0.21556813919513704,110.83376940201697,r_57,r,greedy r,WFD (greedy)
1270,62477.02474591715,3.3458665519881228,68.0930231632118,57.49423382965299,35.38249718285107,r_57,r,greedy r,WFD (greedy)
1271,62478.02532991734,331.82071070765846,54.36867997253595,-13.620088156197507,79.53090884486637,r_57,r,greedy r,WFD (greedy)
1272,62479.026685772675,227.27099305674798,31.681365311113048,-12.257085164579305,23.27353951555018,z_20,z,"twilight_near_sun, 0",twilight
1273,62480.0263685081,9.7194846570199,67.8953261188975,11.141318371305779,87.27540850348359,r_57,r,greedy r,WFD (greedy)
1274,62481.1241781946,24.58918287434758,59.36839998827437,-44.10645768948071,155.03221017970307,r_57,r,greedy r,WFD (greedy)
1276,62483.02883368933,223.87309040958692,31.81454831693926,-36.78027845143127,46.482036118334136,i_39,i,"twilight_near_sun, 0",twilight
1277,62484.02871244424,57.09283452128939,26.07751668189793,-47.56947954538904,185.16057694031377,r_57,r,"ToO, GW_case_B_C, r, 618, i0, 81948",ToO
1278,62485.02920734379,59.636322507247584,26.65689351841764,43.95433073364464,94.96533137170486,r_57,r,"ToO, GW_case_B_C, r, 618, i3, 82473",ToO
1279,62486.02960257898,46.625067811950345,26.418157263844783,10.833971215723375,120.29361548004101,r_57,r,"ToO, GW_case_B_C, r, 618, i3, 82481",ToO
1282,62489.03083897495,313.93076245863176,71.95824265299208,-7.180984657419924,56.53819285297924,r_57,r,greedy r,WFD (greedy)
1283,62490.030998982555,345.7556533398625,71.35631085126202,17.254684030029747,60.118604207031645,r_57,r,greedy r,WFD (greedy)
1284,62491.0321654087,238.1753612684668,32.802810929623,51.27519503350501,322.4093544101144,i_39,i,"twilight_near_sun, 0",twilight
1285,62492.03178443722,17.04697907237098,72.51088523986344,52.9479249455355,52.04128363989817,r_57,r,greedy r,WFD (greedy)
1286,62493.03214353594,331.13489052551495,52.03388649623792,-12.42096958434492,77.66708424360527,r_57,r,greedy r,WFD (greedy)
1287,62494.03231989858,11.024332103113151,73.96438781891938,-19.200581400576215,118.92043941789522,r_57,r,greedy r,WFD (greedy)
1288,62495.03353751532,223.54150478668726,31.762772232149324,-5.84077957910501,15.454403625969533,r_57,r,"twilight_near_sun, 0",twilight
1289,62496.032955675815,333.9483659224095,65.06859466667264,9.044145798987982,58.38806873359499,r_57,r,greedy r,WFD (greedy)
1290,62497.033147817056,15.338514437357558,67.0342350404933,-3.753305465380782,106.97895068884027,r_57,r,greedy r,WFD (greedy)
1291,62498.03337574836,340.55694537915633,67.04072908278023,20.04144014872052,52.974617230886615,r_57,r,greedy r,WFD (greedy)
1292,62499.03443385328,226.7898159327818,32.75028194921621,6.56367787136085,2.9521019395345243,i_39,i,"twilight_near_sun, 0",twilight
1293,62500.0337462024,349.83005955664555,66.23363891823381,-20.570977368912754,101.63550413776531,r_57,r,greedy r,WFD (greedy)
1294,62501.03388830524,343.28915303830246,72.80988363107345,-17.208043066490408,92.2938222231536,r_57,r,greedy r,WFD (greedy)
1295,62502.034121844525,327.323628173449,51.24113413554596,-14.01913421225081,76.09443140625366,r_57,r,greedy r,WFD (greedy)
1296,62503.03493063788,235.96799709991055,32.723701666980084,-48.59792956842436,61.50065519653961,r_57,r,"twilight_near_sun, 0",twilight
1297,62504.03423301279,3.913674081202965,69.0721688649195,-39.09607204078917,132.40038502658976,r_57,r,greedy r,WFD (greedy)
1299,62506.291955268716,20.302736715584707,55.78567763013358,18.408852470770555,88.96367236331459,u_24,u,"DD:COSMOS, 20300102, 0, 2589",DDF
1301,62508.034418652554,328.25267470731364,51.66956938662215,8.061194392584765,54.76659702841549,r_57,r,greedy r,WFD (greedy)
1302,62509.034284107205,6.354913262617936,69.44983422367089,31.655562778000085,63.779681674342925,r_57,r,greedy r,WFD (greedy)
1304,62511.03499936717,231.60355318506333,32.82030760449755,39.24314366876408,331.93246403301123,i_39,i,"twilight_near_sun, 0",twilight
1306,62513.03392494585,4.564838141640167,70.69518402857564,12.750546691095442,81.12625465182856,r_57,r,greedy r,WFD (greedy)
1307,62514.03384274758,335.02915411447486,70.40983781962552,21.303982397639757,46.66206181150899,r_57,r,greedy r,WFD (greedy)
1308,62515.03441172955,238.47068616256013,33.65501763487686,-53.66029957254901,66.64963357669347,i_39,i,"twilight_near_sun, 0",twilight
1309,62516.03353132395,328.60926809338014,59.49146990142928,54.09482193722486,9.00262718448411,r_57,r,greedy r,WFD (greedy)
1311,62518.214635782075,229.2017636441773,39.14947999350458,7.558750299534952,355.2366244296018,r_57,r,"DD:EDFS_a, 20300116, 0, 41359",DDF
1313,62520.03259281432,323.9682291724181,74.25189224040847,-58.362464816622534,116.09724841906244,r_57,r,greedy r,WFD (greedy)
1314,62521.03223290724,341.34992845731773,62.4749965081008,-54.65378481510188,128.44539266293123,r_57,r,greedy r,WFD (greedy)
1315,62522.03185796773,349.0254639176388,65.63321871070613,22.50073215545968,57.8347360304579,r_57,r,greedy r,WFD (greedy)
1316,62523.03226165393,242.0149321113457,33.82813122266272,7.540328591879294,6.675737320029923,z_20,z,"twilight_near_sun, 0",twilight
1317,62524.03122207358,353.18914338302625,66.97476992338092,-55.97545928417219,139.89878845665655,r_57,r,greedy r,WFD (greedy)
1318,62525.03075258364,7.8464915192285645,73.19997807128115,30.389462667688758,66.42113562415628,r_57,r,greedy r,WFD (greedy)
1319,62526.0305297527,319.86557240751284,47.721150265188996,42.657086454183535,13.299614415463964,r_57,r,greedy r,WFD (greedy)
1320,62527.03072765512,239.85750682801924,33.03581290784759,-0.4206959697370764,14.415359093963497,r_57,r,"twilight_near_sun, 0",twilight
1321,62528.029496942974,7.765531521108627,71.92087467658594,-3.0109146649072884,99.71200040806352,r_57,r,greedy r,WFD (greedy)
1322,62529.029150712646,331.24012194015137,56.106685192299985,-58.79366759021368,124.10106401851363,r_57,r,greedy r,WFD (greedy)
1323,62530.028654279515,333.26278347985874,62.642737374956866,35.08413053249279,31.799729443609625,r_57,r,greedy r,WFD (greedy)
1324,62531.02879488784,109.34056250361603,44.66216563050943,-20.450877450375277,189.3629656851553,r_57,r,"ToO, BBH, r, 621, i4, 4016",ToO
1326,62533.02710078486,11.315736072108413,64.68193374276586,-14.485135064795674,114.12310279186964,r_57,r,greedy r,WFD (greedy)
1327,62534.02653760189,18.879182667465873,73.54468405287857,8.906703562719938,97.71070453906894,r_57,r,greedy r,WFD (greedy)
1328,62535.02668860833,249.44175086092034,33.307914169521034,-27.553819474450698,45.00347687766066,z_20,z,"twilight_near_sun, 0",twilight
1329,62536.02549307089,331.27522340026314,62.59592479114164,-40.07949586903269,105.27422735187223,r_57,r,greedy r,WFD (greedy)
1330,62537.024831971474,350.6830110703076,70.53961095746345,34.01886182287092,47.62800715681358,r_57,r,greedy r,WFD (greedy)
1331,62538.02429399504,11.858533278320058,57.92626174470358,0.168015026891771,99.89292569459265,r_57,r,greedy r,WFD (greedy)
1332,62539.02442905792,235.43261744714212,32.75898895012639,4.3608659819813544,8.189842137118813,i_39,i,"twilight_near_sun, 0",twilight
1333,62540.02306633353,6.541570570046596,69.60709352579839,56.742515773296326,38.824466132570485,r_57,r,greedy r,WFD (greedy)
1334,62541.02243666732,330.4061028473155,53.66525504831187,56.11551545135788,8.46382618056917,r_57,r,greedy r,WFD (greedy)
1335,62542.02175256992,334.2636806832815,58.71629996299269,43.25961811360061,24.54802431312703,r_57,r,greedy r,WFD (greedy)
1336,62543.02179056067,241.4876072847937,33.605982574589774,-37.509712240743504,51.62951314898698,i_39,i,"twilight_near_sun, 0",twilight
1337,62544.020543611645,315.3679316193512,52.77253073647403,11.670988913252462,40.80712526177684,r_57,r,greedy r,WFD (greedy)
1338,62545.019856249106,314.7521478588874,51.790113790228844,45.72077574766209,6.292346663146801,r_57,r,greedy r,WFD (greedy)
1339,62546.01904201693,329.2427070756962,54.878564679996785,-14.581383669047547,78.208841359709,r_57,r,greedy r,WFD (greedy)
1340,62547.018954951694,247.3755624374143,32.71202596129632,-47.89259097282194,64.88611696162243,i_39,i,"twilight_near_sun, 0",twilight
1341,62548.01757729889,343.8502036456444,57.289911562587186,37.88860454682728,38.041306076382774,r_57,r,greedy r,WFD (greedy)
1342,62549.01676373842,345.55016020853077,71.46219298163358,-1.138150986027973,78.22730852109382,r_57,r,greedy r,WFD (greedy)
1343,62550.01601205441,15.57747082109809,71.611097036255,8.76790311008876,94.80185894152223,r_57,r,greedy r,WFD (greedy)
1344,62551.01596369386,251.1947545236887,32.7562009468835,57.828234976697914,320.5804340435395,r_57,r,"twilight_near_sun, 0",twilight
1345,62552.0146446769,37.74470010185289,50.407667842991906,13.221589778906992,108.58182895305816,r_57,r,greedy r,WFD (greedy)
1346,62553.0138382674,33.341588467991706,53.60169714074799,-8.578893685249335,126.76951146785443,r_57,r,greedy r,WFD (greedy)
1347,62554.013039637204,332.3726968706043,54.85165395569591,-15.117405478952524,81.3315641536213,r_57,r,greedy r,WFD (greedy)
1348,62555.012820124895,256.3742508741365,32.862548314432566,-9.914879275684957,30.279442471106183,z_20,z,"twilight_near_sun, 0",twilight
1349,62556.0114484094,331.63249086202916,56.8303095238958,-45.28568315797412,110.89053830639274,r_57,r,greedy r,WFD (greedy)
1351,62558.00980773856,335.6581262278664,61.37456420992516,41.137817870044785,27.790829801439422,r_57,r,greedy r,WFD (greedy)
1352,62559.009625758896,252.88147755311866,33.789203254387004,-25.91802055546115,44.4066401705472,i_39,i,"twilight_near_sun, 0",twilight
1353,62560.008146630564,340.28821626295564,68.38929567985444,-22.706336542225824,95.3412938688196,r_57,r,greedy r,WFD (greedy)
1354,62561.00743409147,4.6924927173321,45.96861408439468,45.34481134701332,48.65125439705342,r_57,r,greedy r,WFD (greedy)
1355,62562.00665898149,44.688016615422214,53.28724523122555,-56.78096065201621,184.06822625903115,r_57,r,greedy r,WFD (greedy)
1356,62563.00620584641,266.59072227642633,31.86513845973454,2.433027650832425,22.405024927836486,i_39,i,"twilight_near_sun, 0",twilight
1357,62564.004942362575,9.994012943133667,43.1538373278371,-3.9635489367539023,102.76339780838404,r_57,r,greedy r,WFD (greedy)
1358,62565.00410931134,41.05297199651058,55.1645357938256,23.213278055860428,101.23305541629162,r_57,r,greedy r,WFD (greedy)
1359,62566.00319217222,329.3358132205617,57.983764007144714,-39.91065449755214,103.58768443704085,r_57,r,greedy r,WFD (greedy)
1360,62567.002828597724,265.54035504512956,32.920491636813686,20.164691861089945,3.901293105603395,r_57,r,"twilight_near_sun, 0",twilight
1361,62568.00147364544,21.575384095179537,55.018997876074856,-14.27019055257432,122.6520634334026,r_57,r,greedy r,WFD (greedy)
1362,62569.0006172756,335.1889332211672,55.03478509349526,14.721745505488105,53.84040631725174,r_57,r,greedy r,WFD (greedy)
1363,62569.99981415448,36.16749269735966,44.875169131992195,-54.83193059154531,175.67042912986184,r_57,r,greedy r,WFD (greedy)
1364,62570.99939883774,264.8431380767015,32.833163271007884,-4.639291512486783,28.433168384608035,i_39,i,"twilight_near_sun, 0",twilight
1365,62571.99801143716,333.7203857440503,73.8213651790786,3.6393225675295198,62.79418382452653,r_57,r,greedy r,WFD (greedy)
1366,62572.9973203826,310.3409137177693,53.2642918948693,-34.035167035310636,82.57109232099555,r_57,r,greedy r,WFD (greedy)
1367,62573.99641778967,46.15724194446276,49.853945417350104,-42.91134954480301,171.31639005639227,r_57,r,greedy r,WFD (greedy)
1368,62574.995854715,275.2941458851777,30.490919053642212,-37.402043168129694,66.17598562030224,z_20,z,"twilight_near_sun, 0",twilight
1369,62575.99472002215,310.0627635461098,42.92453388848914,-18.509341061819228,66.85967916094155,r_57,r,greedy r,WFD (greedy)
1370,62576.99373617699,325.2692498261936,53.58451555367602,-48.005566869661244,108.34958895879137,r_57,r,greedy r,WFD (greedy)
1371,62577.992883817016,3.779558750805295,45.167923072695636,54.100719730055886,39.10124660866677,r_57,r,greedy r,WFD (greedy)
1372,62578.99252510924,256.9258622812384,33.28946603612788,-11.485643811721927,31.82548468790656,i_39,i,"twilight_near_sun, 0",twilight
1373,62579.99109787569,24.197179485786915,54.132589298167375,37.5956765591176,73.0215451028589,r_57,r,greedy r,WFD (greedy)
1374,62580.9902749105,36.793068134792996,55.6388051212064,57.406909838664035,63.621014524412914,r_57,r,greedy r,WFD (greedy)
